"|aThe poetical works of Sir Alexander Boswell ... /|cnow first collected and edited, with memoir, by Robert Howie Smith |aBoswell, Alexander,|cSir,|d1775-1822"
"|aSamuel Barber's The lovers /|cby Anne Matlack Hicks |aHicks, Anne Matlack"
"|aLocal multiplier estimates with import substitution /|cby Karen Pickerill Russell |aPickerill Russell, Karen"
"|aThe effects of enriched literacy materials in a preschool classroom on the children's play behavior /|cby Laurel Hannum Vogel |aVogel, Laurel Hannum"
"|aThe synthesis and characterization of nanostructured titanium dioxide photocatalysts and their performance in selected environmental and industrial applications /|cby Catherine L. Bothe Almquist |aAlmquist, Catherine L. Bothe"
"|aThe influence of dietary salt content on the ability of newborn piglets to respond to a salt stress,|cby Frederick J. Kaskel |aKaskel, Frederick Jeffrey"
"|aPerceptions of work behaviors of hospital employees who receive total quality management training /|cby Adrianne Jarvis Lane |aLane, Adrianne Jarvis"
"|aJ.G. Sulzer et ses contributions à la theorie litteraire de l'Encyclopedie,|cpar Edward Theodoru |aTheodoru, Edward C"
"|aGratification patterns and their explications among peasants and workers in central Ethiopia /|cby Habtamu Wondimu |aWondimu, Habtamu "
"|aStudy of factors causing variability in project estimate /|cby Makarand Hastak |aHastak, Makarand"
"|aA comparative analysis of the attitude toward drugs of selected junior high school students /|cby Arnold L. Rucker |aRucker, Arnold L"
"|aDesign and construction of a high temperature liquid metal solution calorimeter,|cby Donald Louis Vieth |aVieth, Donald Louis,|d1940-"
"|aRegulation of the immune response to thymus-dependent and thymus-independent antigens,|cby Bruce C. Veit |aVeit, Bruce Clinton"
"|aAn investigation of the Jahn Teller effect on some transition metal ions in the fluorite lattice,|cby Donald C. [sic] Von Hoene |aVon Hoene, Donald C."
"|aA study in glassy transition of pure and plasticized polymers including polymer plasticized by pressurized gas /|cby Zhijun Dong |aDong, Zhijun"
"|aParticle rebound characteristics of turbomachinery cascade leading edge geometry /|cby Sastri Siravuri |aSiravuri, Sastri"
"|aThe effect of reactive arrangements on the time use of informed control group student teachers /|cby Christina Kay McCann |aMcCann, Christina Kay"
"|aAlpha heterosubstituted phosponates :|buse of the zimmer-type horner-emmons reaction in the synthesis of 2-benzylquinolines and a heteronuclear NMR study of substituent effects /|cby Scott J. Smith |aSmith, Scott J"
"|aA comprehensive overview of violin/viola left-hand technique as it applies to articulation, intonation, shifting, and vibrato /|cby Catharine Lee Carroll |aCarroll, Catharine Lee"
"|aThe hyperbolic metric in k-convex regions /|cby Diego Mejia |aMejia, Diego"
"|aThe identification of security educational and training needs as perceived by security supervisors in a regional study /|cby John T. Bywater |aBywater, John T"
"|aLaser measurements and analysis of flow in a radial inflow turbine inlet guide vanes and rotor /|cby Merih Pasin |aPasin, Merih"
"|aBill Clinton :|ba case study of presidential approval and disapproval /|cby Joe Wert |aWert, Joe"
"|aThe African American graduate experience :|bthe relationship among spirituality, racial/cultural awareness and connectedness with adaptation at a predominantly white institution /|cby Stephanie Rowena Harris |aHarris, Stephanie Rowena"
"|aThe liberation of hydrogen from carbon compounds /|cby Else Schulze |aSchulze, Else Louise"
"|aOn the algebraic theory of the second order homogeneous quadratic differential equation,|cby Roger Chalkley |aChalkley, Roger"
"|aEtude sur la pensee et la composition des Essais de Michel de Montaigne,|cpar Olivier Naudeau |aNaudeau, Olivier"
"|aBipolar and unipolar conceptualizations in subjects' responses to Mf test items: fact or artifact,|cby Robert B. LeLieuvre |aLeLieuvre, Robert B"
"|aSome reactions of acetylenes in acidic and basic solutions,|cby William L. Budde |aBudde, William L"
"|aThe effects of modeling and structured role-playing on the listening skills of college students /|cby Joseph Nicholas Pallikkathayil |aPallikkathayil, Joseph Nicholas"
"|aReisen zum Ich :|bOstdeutsche Identitaetssuchein Texten der neunziger Jahre /|cby Monika Hohbein-Deegen |aHohbein-Deegen, Monika"
"|aThe informal teacher social skills rating matrix :|bfurther investigation of technical characteristics /|cby Kathryn Marie MacNeil |aMacNeil, Kathryn Marie"
"|aThe effect of pressure on the solidification of aluminum and aluminum-silicon alloys,|cby Charles R. Allison |aAllison, Charles Richard"
"|aEffect of molecular weight of polyethylene glycols on their function as lubricant sparing binders in tablet technology /|cby Hamid Rezaei |aRezaei, Hamid"
"|aJohn Knowles Paine's St. Peter :|ba stylistic and dramatic analysis /|cby R. Irving Van Hooser |aVan Hooser, R. Irving"
"|aVigilance and signal detection theory :|ban evaluation of response bias measures /|cby Judi E. See |aSee, Judi E"
"|aBiblical myths and motifs in the theater of Antonio Buero Vallejo /|cby Eric Wayne Pennington |aPennington, Eric Wayne"
"|aLa ficcion reciente de Elena Garro 1979-83 /|cby Delia V. Galván |aGalván, Delia V"
"|aContributions to the theory of tensor products of linear equations and linear inequalities,|cby Gerald Louis Shawhan |aShawhan, Gerald Louis"
"|aStjepan Radi? and the croatian peasant party 1914-1928 /|cby Iva Luka? |aLuka?, Iva"
"|aField articulation and task behaviors under controlled social environments /|cby Gerold R. Simon |aSimon, Gerold Robert"
"|aDomain mapping in Ski for Ski-Ski, Ski-Sno, and Ski-NF1 interaction /|cby Hong Chen Heyman |aHeyman, Hong Chen"
"|aThe attainment of scientific literacy by urban high school seniors :|ba path analytic model /|cby James W. Byerly, Jr |aByerly, James W"
"|aThe choice of cost systems :|ba laboratory simulation /|cby David Mitchell Willis |aWillis, David Mitchell"
"|aLeadership and organizational culture in the public sector :|ba case study of the Department of Energy /|cby Anita Raturi |aRaturi, Anita"
"|aThe role of the small group in foreign policy decision-making :|ba potential pathology in crisis decisions /|cby Dean A. Minix |aMinix, Dean A"
"|aMaximizing performance on a mathematics placement test /|cby C. William Marsh |aMarsh, C. William"
"|aChronic microscopic studies of living bone marrow in situ,|cby Samuel Gardner McClugage, jr |aMcClugage, Samuel Gardner"
"|aDevelopment of an automated system for potentiometric stripping analysis /|cby Sandra K. Wheeler |aWheeler, Sandra K"
"|aMicrostructure and porosity evolution in equiaxed solidified multi-component nickel aluminides /|cby Chih-Jung Cheng |aCheng, Chih-Jung"
"|aUse of the continuous human astrocytoma-derived cell line UC-11MG as a model for the study of ischemic astrocyte swelling /|cby Rich Lomneth |aLomneth, Rich"
"|aDetermination of the redox parameters of aquocobalamin and study of oxidation reaction of COB (I) alamin by thin layer spectroelectrochemistry /|cby Hemaxini V. Parekh |aParekh, Hemaxini V"
"|aDeterminants of the demand for secondary preventive medical care :|bthe case of breast cancer /|cby Nasrin Shahinpoor |aShahinpoor, Nasrin"
"|aThe validity of a critical blood level for the prevention of dieldrin intoxication,|cby William T. Keane |aKeane, William Timothy"
"|aFinite element analysis of frictional damping forces in structural joints subjected to flexural vibration /|cby Robert S. Ballinger |aBallinger, Robert S"
"|a1990 census of population.|pAncestry of the population in the United States |aCensus of population, 1990|pAncestry of the population in the United States"
"|aForeign direct investment by Korean manufacturing firms /|cby Yong Rok Choi |aChoi, Yong Rok"
"|aTransgenic approaches to elucidate the role of phospholamban in basal contractility and during ?-adrenergic stimulation of the heart /|cby Angela Gail Brittsan |aBrittsan, Angela Gail"
"|aA method of determination of cholinesterase activity and its distribution in invertebrates,|cby Carl Clinton Smith |aSmith, Carl Clinton"
"|aThe perception of relative mass in classical collisions /|cby Steven B. Flynn |aFlynn, Steven B"
"|aA helix-loop-helix transcription factor-like gene is located at the mi locus and Identification and characterization of elements necessary for tissue specific expression of lung Krüppel-like factor /|cby Michael J. Hughes |aHughes, Michael J"
"|aThe effects of three types of music on group test performance |aMandell, Louise R"
"|aEvaluation of the coadsorption effect of water vapor and organic vapors on charcoal sampling tubes /|cby Willard H. Wells, Jr |aWells, Willard H"
"|aStatistical approaches to detect and estimate hormesis /|cby Chunqin Deng |aDeng, Chunqin"
"|aThe development of slaty cleavage at OCOEE Gorge, Tennessee /|cby Sally Jo Sutton |aSutton, Sally Jo"
"|aDynamics of gravity waves /|cby Xuerong Li |aLi, Xuerong"
"|aImmunochemical evaluation of heterogeneity among olfactory sensory neurons /|cby Maria Josefa Crowe |aCrowe, Maria Josefa"
"|aDevelopment and application of potential energy surface analysis and the local minima method of pharmacophore determination /|cby David A. Demeter |aDemeter, David A"
"|aThe use of covert reinforcement in the acquisition of dental behavior /|cby Alfred James Nigl |aNigl, Alfred J"
"|aAndrogyny and social competence :|ba self-report and behavioral analysis of interpersonal implications for the sex role /|cby Matthew Gibson Campbell |aCampbell, Matthew Gibson"
"|aThe syntax and semantics of VSPEC, a Larch/VHDL interface specification language /|cby Phillip Baraona |aBaraona, Phillip"
"|aThe specific heat of lanthanum nickel double nitrate,|cby George Raymond Unrine |aUnrine, George Raymond"
"|aJamaica and the United States Caribbean Basin initiative :|bshowpiece or failure /|cby Clinton G. Hewan |aHewan, Clinton G"
"|aThe social determinants of gun ownership :|bself-protection in an urban environment /|cby Liqun Cao |aCao, Liqun"
"|aA comparative study of the effectiveness of inductive and deductive instructional strategies for the acquisition and application of selected concepts in clinical laboratory science /|cby Carolyn G. Laemmle |aLaemmle, Carolyn G"
"|aThe development of the formal gothic script in Spain :|bToledo, S. XII-XIII /|cby Dianne L. Creasy |aCreasy, Dianne L"
"|aDevelopment and application of a Z-DNA torsionally tuned probe for measuring the level of unrestrained superhelical tension in E. coli /|cby Tadeusz Jozef Kochel |aKochel, Tadeusz Jozef"
"|aA study of a consultation relationship through an adaptation of microethnographic research methods /|cby Christopher Raymond Taylor |aTaylor, Christopher Raymond"
"|aCambrian sedimentation and structural evolution of the Rome trough in Kentucky /|cby Elmer J. Webb |aWebb, Elmer J."
"|aInvestigation of oxygen and hydrogen associated charge trapping and electrical characteristics of silicon nitride film for MNOS devices /|cby Dan Xu |aXu, Dan"
"|aThe effects of autohypnosis, imagery, or single suggestion on pain threshold and tolerance /|cby Rodney E. Houston |aHouston, Rodney E"
"|aThe association of aromatic ionen oligomers with DNA monitored by circular dichroism /|cby Annette C. Roth |aRoth, Annette Catherine"
"|aMechanism of the oxo reaction: isomerization;|bstereochemistry; effect of nucleophiles,|cby Leo Roos |aRoos, Leo"
"|aThe relationship between knowledge of blood-alcohol calculation, perceptions of drink-driving consumption levels, and perceived drink-driving behavior /|cby Cheryl Lynn Owen |aOwen, Cheryl Lynn"
"|aAn assessment of the evaluation activities of beneficiary agencies of the United Way of Essex and West Hudson /|cby Rogers Keith Jackson |aJackson, Rogers Keith"
"|aBetter than the SAT :|ba study of the effectiveness of an extended bridge program on the academic success of minority first-year engineering students /|cby Edward Prather |aPrather, Edward"
"|aThe conceptualization of effective leadership as seen by women, black and hispanic superintendents /|cby Carolyn Lentz Braddom |aBraddom, Carolyn Lentz"
"|aObject-oriented feature-based design for manufacturing applications /|cby Yeanchu Chu |aChu, Yeanchu"
"|aDevelopment of immunomagnetic bead assay with electrochemical detection for use in a miniaturized sensor /|cby Shobha Purushothama |aPurushothama, Shobha"
"|aThe use of variation principle in the works of Max Reger /|cby Mark Andrew Schaffer |aSchaffer, Mark Andrew"
"|aSubsystem method in multibody dynamics including the effect of flexibility and general constraints /|cby Ya Wang |aWang, Ya"
"|aCognitive and emotional effects of a brief child sexual abuse prevention program for first graders /|cby Marilyn A. Grendel |aGrendel, Marilyn A"
"|aDer amerikanische Präsidentschaftswahlkampf von 1916 im Spiegel des Cincinnatier Volksblatts"" /|cby Judith Erna Hammer |aHammer, Judith Erna"""
"|aAspects of metal fume fever,|cby Leonard Anthony Krause |aKrause, Leonard Anthony"
"|aMarital status and social integration among Catholic women :|bdoes marriage influence relationships and identity? /|cby R. Robin Miller |aMiller, R. Robin"
"|aStudy of pinning in type II superconductors through noise measurements /|cby Jean-liong Lee |aLee, Jean-liong"
